,ud_word,ud_word_level,ud_word_pos
14767,grown-up,B2,adjective
14768,favourite,A1,adjective
14769,happy,A1,adjective
14770,honest,B1,adjective
14771,hurt,B1,adjective
14772,fierce,B2,adjective
14773,fond,B2,adjective
14774,inner,B2,adjective
14775,genuine,C1,adjective
14776,fearful,C2,adjective
14777,fragile,C2,adjective
14778,immune,C2,adjective
14779,intense,C2,adjective
14780,irritable,C2,adjective
14781,generously,B2,adverb
14782,inside,B2,adverb
14783,idea,B2,noun
14784,fuss,C1,noun
14785,fury,C2,noun
14786,gay,B1,adjective
14787,fellow,B2,adjective
14788,household,B2,noun
14789,hand-held,B1,adjective
14790,high-tech,B2,adjective
14791,hi-tech,B2,adjective
14792,gear,B2,noun
14793,full-time,B1,adjective
14794,inevitable,C1,adjective
14795,invaluable,C1,adjective
14796,inconceivable,C2,adjective
14797,indispensable,C2,adjective
14798,indisputable,C2,adjective
14799,inexplicable,C2,adjective
14800,innumerable,C2,adjective
14801,immoral,B2,adjective
14802,informal,B2,adjective
14803,internal,B2,adjective
14804,international,A2,adjective
14805,insufficient,C1,adjective
14806,indifferent,C2,adjective
14807,impossible,C2,adjective
14808,irresistible,C2,adjective
14809,irreversible,C2,adjective
14810,intrinsic,C2,adjective
14811,injection,C2,noun
14812,inexpensive,B1,adjective
14813,incredibly,C1,adverb
14814,indirectly,C1,adverb
14815,inevitably,C1,adverb
14816,informally,C1,adverb
14817,invariably,C2,adverb
14818,internationally,B1,adverb
14819,illiterate,C2,adjective
14820,imperfect,C1,adjective
14821,immortal,C2,adjective
14822,inappropriate,C1,adjective
14823,inefficient,C1,adjective
14824,integral,C1,adjective
14825,indirect,C2,adjective
14826,insecure,C2,adjective
14827,intermediate,B1,adjective
14828,irregular,B2,adjective
14829,hospitable,C1,adjective
14830,favourable,C2,adjective
14831,formidable,C2,adjective
14832,historical,B1,adjective
14833,functional,B2,adjective
14834,gradual,B2,adjective
14835,identical,B2,adjective
14836,horizontal,C1,adjective
14837,influential,C1,adjective
14838,fictional,C2,adjective
14839,fundamental,C2,adjective
14840,important,B1,adjective
14841,improved,B2,adjective
14842,frustrated,C1,adjective
14843,furnished,C1,adjective
14844,honoured,C1,adjective
14845,industrialized,C1,adjective
14846,isolated,C1,adjective
14847,fixed,C2,adjective
14848,horrified,C2,adjective
14849,humiliated,C2,adjective
14850,influence,B2,verb
14851,independent,B2,adjective
14852,innocent,C2,adjective
14853,further,A2,adjective
14854,further,B2,adverb
14855,fruitful,C1,adjective
14856,hopeful,C2,adjective
14857,incredible,B2,adjective
14858,invisible,B2,adjective
14859,feasible,C1,adjective
14860,flexible,C2,adjective
14861,historic,B1,adjective
14862,heroic,C1,adjective
14863,ironic,C2,adjective
14864,forthcoming,C1,adjective
14865,gripping,C1,adjective
14866,fulfilling,C2,adjective
14867,horrifying,C2,adjective
14868,humiliating,C2,adjective
14869,formation,C2,noun
14870,interpretation,C2,noun
14871,intensive,B2,adjective
14872,imaginative,C1,adjective
14873,informative,C1,adjective
14874,innovative,C1,adjective
14875,helpless,C1,adjective
14876,homeless,C1,adjective
14877,harmless,C2,adjective
14878,hourly,B2,adjective
14879,finally,A2,adverb
14880,frequently,B1,adverb
14881,finely,B2,adverb
14882,firmly,B2,adverb
14883,freely,B2,adverb
14884,gradually,B2,adverb
14885,highly,B2,adverb
14886,ideally,B2,adverb
14887,importantly,B2,adverb
14888,increasingly,B2,adverb
14889,independently,B2,adverb
14890,initially,B2,adverb
14891,innocently,B2,adverb
14892,instantly,B2,adverb
14893,formally,C1,adverb
14894,happily,C1,adverb
14895,historically,C1,adverb
14896,hourly,C1,adverb
14897,immediately,C1,adverb
14898,immensely,C1,adverb
14899,inappropriately,C1,adverb
14900,individually,C1,adverb
14901,intensively,C1,adverb
14902,interestingly,C1,adverb
14903,internally,C1,adverb
14904,fundamentally,C2,adverb
14905,harshly,C2,adverb
14906,hopelessly,C2,adverb
14907,indefinitely,C2,adverb
14908,infinitely,C2,adverb
14909,intensely,C2,adverb
14910,ironically,C2,adverb
14911,generous,C1,adjective
14912,hilarious,C1,adjective
14913,humorous,C1,adjective
14914,hazardous,C2,adjective
14915,infectious,C2,adjective
14916,funny,B1,adjective
14917,filthy,C1,adjective
14918,grumpy,C1,adjective
14919,floppy,C2,adjective
14920,handy,C2,adjective
14921,healthy,C2,adjective
14922,good,A1,adjective
14923,hot,A1,adjective
14924,first,A2,adjective
14925,friendly,A2,adjective
14926,half-price,A2,adjective
14927,female,B1,adjective
14928,forbidden,B1,adjective
14929,former,B1,adjective
14930,frequent,B1,adjective
14931,full,B1,adjective
14932,future,B1,adjective
14933,gorgeous,B1,adjective
14934,incorrect,B1,adjective
14935,individual,B1,adjective
14936,flat,B2,adjective
14937,foreign,B2,adjective
14938,fortunate,B2,adjective
14939,free,B2,adjective
14940,general,B2,adjective
14941,glad,B2,adjective
14942,golden,B2,adjective
14943,great,B2,adjective
14944,hard-working,B2,adjective
14945,hidden,B2,adjective
14946,initial,B2,adjective
14947,instant,B2,adjective
14948,intransitive,B2,adjective
14949,feminine,C1,adjective
14950,fit,C1,adjective
14951,formal,C1,adjective
14952,fresh,C1,adjective
14953,gentle,C1,adjective
14954,grand,C1,adjective
14955,grey,C1,adjective
14956,gross,C1,adjective
14957,hard,C1,adjective
14958,harsh,C1,adjective
14959,hectic,C1,adjective
14960,holy,C1,adjective
14961,hostile,C1,adjective
14962,imaginary,C1,adjective
14963,immediate,C1,adjective
14964,final,C2,adjective
14965,finite,C2,adjective
14966,firm,C2,adjective
14967,foul,C2,adjective
14968,frail,C2,adjective
14969,frantic,C2,adjective
14970,fringe,C2,adjective
14971,grim,C2,adjective
14972,heavy,C2,adjective
14973,high,C2,adjective
14974,high-profile,C2,adjective
14975,hollow,C2,adjective
14976,humanitarian,C2,adjective
14977,humble,C2,adjective
14978,hygienic,C2,adjective
14979,idle,C2,adjective
14980,ignorant,C2,adjective
14981,imminent,C2,adjective
14982,infinite,C2,adjective
14983,inherent,C2,adjective
14984,intact,C2,adjective
14985,interim,C2,adjective
14986,intimate,C2,adjective
14987,how,A2,adverb
14988,however,A2,adverb
14989,instead,A2,adverb
14990,first,B1,adverb
14991,furthest,B1,adverb
14992,half,B1,adverb
14993,hard,B1,adverb
14994,home,B1,adverb
14995,forever,B2,adverb
14996,free,B2,adverb
14997,genuinely,B2,adverb
14998,here,B2,adverb
14999,in,B2,adverb
15000,forward,C1,adverb
15001,hence,C1,adverb
15002,group,A1,noun
15003,fortnight,B1,noun
15004,future,B1,noun
15005,hurry,B1,noun
15006,interest,B1,noun
15007,growth,B2,noun
15008,headquarters,B2,noun
15009,ingredient,B2,noun
15010,fiction,C1,noun
15011,fright,C1,noun
15012,frenzy,C2,noun
15013,frontier,C2,noun
15014,grain,C2,noun
15015,haul,C2,noun
15016,heap,C2,noun
15017,impact,C2,noun
15018,irony,C2,noun
15019,form,B2,verb
15020,hire,B2,verb
15021,hit,B2,verb
15022,grade,C1,verb
15023,impact,C1,verb
15024,hail,C2,verb
15025,narrative,C2,noun
15026,notify,C1,verb
15027,maths,A2,noun
15028,lab,B1,noun
15029,note,B1,verb
15030,obtain,B2,verb
15031,kid,A2,noun
15032,lad,C2,noun
15033,mum,A1,noun
15034,mate,B1,noun
15035,offspring,C2,noun
15036,merit,C1,noun
15037,merit,C2,verb
15038,oblige,C1,verb
15039,junk,C1,noun
15040,mislead,C1,verb
15041,misinterpret,C2,verb
15042,musical,B2,noun
15043,official,C2,noun
15044,maintenance,B2,noun
15045,offender,B2,noun
15046,learner,B2,noun
15047,observer,C2,noun
15048,lover,B1,noun
15049,leader,C1,noun
15050,manager,A2,noun
15051,manufacturer,B2,noun
15052,miner,C1,noun
15053,meeting,A2,noun
15054,learning,B2,noun
15055,lightning,B1,noun
15056,marketing,B2,noun
15057,landing,B2,noun
15058,manufacturing,B2,noun
15059,objection,B2,noun
15060,legislation,C2,noun
15061,obsession,B2,noun
15062,orientation,C2,noun
15063,optimism,C2,noun
15064,optimist,C1,noun
15065,materialist,C2,noun
15066,motorist,B2,noun
15067,obesity,C1,noun
15068,longevity,C2,noun
15069,mortality,C2,noun
15070,majority,B2,noun
15071,organize,B2,verb
15072,management,B2,noun
15073,kindness,B2,noun
15074,laziness,B2,noun
15075,nervousness,C1,noun
15076,openness,C2,noun
15077,narrator,C2,noun
15078,killer,B1,noun
15079,murderer,B1,noun
15080,lion,A2,noun
15081,monkey,A2,noun
15082,kangaroo,B1,noun
15083,kitten,B1,noun
15084,mosquito,B1,noun
15085,leopard,B2,noun
15086,owl,B2,noun
15087,mammal,C1,noun
15088,nest,C2,noun
15089,nest,C2,verb
15090,movie,A1,noun
15091,magazine,A2,noun
15092,novel,B1,noun
15093,masterpiece,C2,noun
15094,melody,C2,noun
15095,music,A1,noun
15096,jazz,A2,noun
15097,newspaper,A2,noun
15098,literature,B1,noun
15099,opera,A2,noun
15100,lyrics,B2,noun
15101,leg,A1,noun
15102,mouth,A1,noun
15103,nose,A1,noun
15104,knee,B1,noun
15105,lip,B1,noun
15106,jaw,B2,noun
15107,lung,B2,noun
15108,organ,C1,noun
15109,joint,C2,noun
15110,kidney,C2,noun
15111,knuckle,C2,noun
15112,nostril,C2,noun
15113,liver,B2,noun
15114,muscle,B2,noun
15115,jacket,A1,noun
15116,jumper,A2,noun
15117,necklace,A2,noun
15118,mask,B2,noun
15119,neck,C2,noun
15120,jewellery,A2,noun
15121,jeans,A1,noun
15122,knickers,B1,noun
15123,letter,A2,noun
15124,licence,A2,noun
15125,list,A2,noun
15126,notebook,A2,noun
15127,joke,B1,noun
15128,lie,B1,noun
15129,logo,B1,noun
15130,manual,B2,noun
15131,memo,C1,noun
15132,news,A2,noun
15133,jargon,C1,noun
15134,mention,B2,noun
15135,metaphor,C2,noun
15136,joke,B1,verb
15137,object,B2,verb
15138,mention,B1,verb
15139,justify,B2,verb
15140,list,B2,verb
15141,oppose,B2,verb
15142,outline,B2,verb
15143,mumble,B2,verb
15144,mutter,B2,verb
15145,lobby,C2,verb
15146,magistrate,C1,noun
15147,massacre,C2,noun
15148,kilo,A2,noun
15149,kilogram,A2,noun
15150,kilometre,A2,noun
15151,litre,A2,noun
15152,metre,A2,noun
15153,limit,B1,noun
15154,mile,B1,noun
15155,millimetre,B1,noun
15156,load,B2,noun
15157,outline,C2,noun
15158,left,A2,noun
15159,maximum,B1,noun
15160,nursery,B2,noun
15161,knife,A1,noun
15162,meal,A1,noun
15163,mug,A2,noun
15164,mushroom,A2,noun
15165,omelette,A2,noun
15166,kettle,B1,noun
15167,oven,B1,noun
15168,loaf,B2,noun
15169,meat,A1,noun
15170,milk,A1,noun
15171,lemonade,A2,noun
15172,mint,B2,noun
15173,mustard,C1,noun
15174,juice,A1,noun
15175,lunch,A1,noun
15176,orange,A1,noun
15177,lemon,A2,noun
15178,lunchtime,A2,noun
15179,mango,A2,noun
15180,melon,A2,noun
15181,onion,A2,noun
15182,lettuce,B1,noun
15183,leek,B2,noun
15184,kitchen,A1,noun
15185,museum,A1,noun
15186,lamp,A2,noun
15187,library,A2,noun
15188,mirror,A2,noun
15189,laboratory,B1,noun
15190,lobby,B2,noun
15191,monument,B2,noun
15192,lounge,C1,noun
15193,mansion,C1,noun
15194,loft,C2,noun
15195,loan,B1,noun
15196,overdraft,C1,noun
15197,money,A1,noun
15198,outgoings,C2,noun
15199,lake,A2,noun
15200,mountain,A2,noun
15201,landscape,B1,noun
15202,leaf,B1,noun
15203,log,C1,noun
15204,oil,B1,noun
15205,land,B2,noun
15206,moonlight,B2,noun
15207,mud,B2,noun
15208,jungle,B1,noun
15209,metal,B1,noun
15210,mist,B2,noun
15211,oak,B2,noun
15212,ocean,B1,noun
15213,kick,A2,noun
15214,kiss,A2,noun
15215,jump,B1,noun
15216,laugh,B1,noun
15217,march,C1,noun
15218,laughter,B2,noun
15219,listen,A1,verb
15220,laugh,A2,verb
15221,jog,B1,verb
15222,kneel,B2,verb
15223,march,C1,verb
15224,opt,C1,verb
15225,knock,B1,verb
15226,lift,B1,verb
15227,mend,B1,verb
15228,lick,B2,verb
15229,limit,B2,verb
15230,locate,B2,verb
15231,overcome,B2,verb
15232,monitor,C1,verb
15233,omit,C1,verb
15234,kick,A1,verb
15235,kiss,A2,verb
15236,lock,B1,verb
15237,notice,B1,verb
15238,obey,B2,verb
15239,merge,C2,verb
15240,lady,B1,noun
15241,moustache,B1,noun
15242,make-up,A2,noun
15243,mind,B1,noun
15244,liar,B2,noun
15245,legend,C1,noun
15246,joy,B2,noun
15247,loyalty,B2,noun
15248,offence,B2,noun
15249,mercy,C2,noun
15250,mood,B1,noun
15251,misery,B2,noun
15252,nature,B2,noun
15253,nerves,B2,noun
15254,nerve,C2,noun
15255,like,A1,verb
15256,offend,B2,verb
15257,learn,B2,verb
15258,kingdom,B2,noun
15259,nation,B2,noun
15260,mother,A1,noun
15261,member,A2,noun
15262,nephew,B1,noun
15263,niece,B1,noun
15264,mother-in-law,B2,noun
15265,orphan,C2,noun
15266,marriage,B1,noun
15267,league,B1,noun
15268,net,B1,noun
15269,lap,B2,noun
15270,marathon,B2,noun
15271,opponent,B2,noun
15272,leisure,B1,noun
15273,keyboard,A2,noun
15274,laptop,A2,noun
15275,machine,A2,noun
15276,menu,A2,noun
15277,mouse,A2,noun
15278,laser,B2,noun
15279,microphone,B2,noun
15280,monitor,B2,noun
15281,machinery,C1,noun
15282,language,C1,noun
15283,journey,A2,noun
15284,map,A2,noun
15285,motorbike,A2,noun
15286,motorway,A2,noun
15287,jet,B1,noun
15288,lorry,B1,noun
15289,lane,B2,noun
15290,itinerary,C1,noun
15291,launch,C1,noun
15292,luggage,A2,noun
15293,overtime,B2,noun
15294,labour,C1,noun
15295,leave,C2,noun
15296,job,B2,noun
15297,manufacture,B2,verb
15298,overload,C2,verb
15299,murder,B1,noun
15300,mosque,A2,noun
15301,misunderstanding,B2,noun
15302,misfortune,C1,noun
15303,misuse,C1,noun
15304,misbehave,C1,verb
15305,misunderstand,B2,verb
15306,misuse,C1,verb
15307,misplace,C2,verb
15308,original,B2,noun
15309,occurrence,C1,noun
15310,negligence,C2,noun
15311,keeper,B1,noun
15312,lawyer,B1,noun
15313,lighter,B1,noun
15314,monster,B1,noun
15315,officer,B1,noun
15316,lecturer,B2,noun
15317,maker,B2,noun
15318,master,B2,noun
15319,minister,B2,noun
15320,organizer,B2,noun
15321,listener,C1,noun
15322,mechanic,A2,noun
15323,jogging,B1,noun
15324,lighting,B2,noun
15325,mining,C1,noun
15326,networking,C1,noun
15327,loathing,C2,noun
15328,living,B2,noun
15329,location,B1,noun
15330,mission,B2,noun
15331,occasion,B2,noun
15332,motivation,C1,noun
15333,negotiation,C1,noun
15334,observation,B2,noun
15335,opposition,C1,noun
15336,organization,C1,noun
15337,occupation,C2,noun
15338,obligation,B2,noun
15339,liberation,C1,noun
15340,limitation,C1,noun
15341,migration,C1,noun
15342,modification,C1,noun
15343,nomination,C1,noun
15344,medication,C2,noun
15345,mechanism,C1,noun
15346,journalism,B2,noun
15347,materialism,C2,noun
15348,journalist,B1,noun
15349,novelist,B2,noun
15350,mentality,C1,noun
15351,minority,C1,noun
15352,necessity,C1,noun
15353,mediocrity,C2,noun
15354,normality,C2,noun
15355,nationality,A1,noun
15356,liability,C1,noun
15357,objective,B2,noun
15358,minimize,C1,verb
15359,maximize,C2,verb
15360,movement,C1,noun
15361,judgment,C2,noun
15362,loneliness,C1,noun
15363,operator,B2,noun
15364,leadership,C1,noun
15365,killing,B1,noun
15366,kind,A1,noun
15367,minute,A1,noun
15368,mobile,A1,noun
15369,month,A1,noun
15370,number,A1,noun
15371,kite,A2,noun
15372,mistake,A2,noun
15373,noun,A2,noun
15374,nurse,A2,noun
15375,item,B1,noun
15376,jar,B1,noun
15377,jug,B1,noun
15378,key,B1,noun
15379,kit,B1,noun
15380,label,B1,noun
15381,lecture,B1,noun
15382,lock,B1,noun
15383,lottery,B1,noun
15384,mall,B1,noun
15385,method,B1,noun
15386,moment,B1,noun
15387,musician,B1,noun
15388,neighbourhood,B1,noun
15389,nightclub,B1,noun
15390,nightmare,B1,noun
15391,noticeboard,B1,noun
15392,object,B1,noun
15393,offer,B1,noun
15394,olive,B1,noun
15395,opposite,B1,noun
15396,option,B1,noun
15397,jewel,B2,noun
15398,judge,B2,noun
15399,landlady,B2,noun
15400,landlord,B2,noun
15401,layer,B2,noun
15402,leaflet,B2,noun
15403,lesson,B2,noun
15404,lid,B2,noun
15405,lifestyle,B2,noun
15406,link,B2,noun
15407,male,B2,noun
15408,mark,B2,noun
15409,mayor,B2,noun
15410,measure,B2,noun
15411,medal,B2,noun
15412,message,B2,noun
15413,mine,B2,noun
15414,miracle,B2,noun
15415,motive,B2,noun
15416,motor,B2,noun
15417,nail,B2,noun
15418,needle,B2,noun
15419,neighbour,B2,noun
15420,nut,B2,noun
15421,jam,C1,noun
15422,king,C1,noun
15423,knob,C1,noun
15424,ladder,C1,noun
15425,lawn,C1,noun
15426,layout,C1,noun
15427,level,C1,noun
15428,mat,C1,noun
15429,ministry,C1,noun
15430,mode,C1,noun
15431,move,C1,noun
15432,myth,C1,noun
15433,nap,C1,noun
15434,network,C1,noun
15435,newsletter,C1,noun
15436,nickname,C1,noun
15437,norm,C1,noun
15438,notion,C1,noun
15439,obstacle,C1,noun
15440,overview,C1,noun
15441,journal,C2,noun
15442,knot,C2,noun
15443,landmark,C2,noun
15444,leak,C2,noun
15445,leap,C2,noun
15446,legacy,C2,noun
15447,lifespan,C2,noun
15448,line,C2,noun
15449,lump,C2,noun
15450,margin,C2,noun
15451,market,C2,noun
15452,memorial,C2,noun
15453,millennium,C2,noun
15454,missile,C2,noun
15455,model,C2,noun
15456,murmur,C2,noun
15457,odour,C2,noun
15458,ordeal,C2,noun
15459,ornament,C2,noun
15460,outbreak,C2,noun
15461,outlet,C2,noun
15462,outrage,C2,noun
15463,leather,A2,noun
15464,midday,A2,noun
15465,midnight,A2,noun
15466,noon,A2,noun
15467,north,A2,noun
15468,law,B1,noun
15469,light,B1,noun
15470,love,B1,noun
15471,medicine,B1,noun
15472,nightlife,B1,noun
15473,northeast,B1,noun
15474,northwest,B1,noun
15475,notice,B1,noun
15476,justice,B2,noun
15477,laundry,B2,noun
15478,liberty,B2,noun
15479,litter,B2,noun
15480,luck,B2,noun
15481,magic,B2,noun
15482,man,B2,noun
15483,mankind,B2,noun
15484,opinion,B2,noun
15485,jealousy,C1,noun
15486,literacy,C1,noun
15487,logic,C1,noun
15488,neglect,C1,noun
15489,nutrition,C1,noun
15490,office,C1,noun
15491,likelihood,C2,noun
15492,linen,C2,noun
15493,lure,C2,noun
15494,matter,C2,noun
15495,momentum,C2,noun
15496,morale,C2,noun
15497,nostalgia,C2,noun
15498,novelty,C2,noun
15499,order,C2,noun
15500,output,C2,noun
15501,January,A1,noun
15502,July,A1,noun
15503,June,A1,noun
15504,March,A1,noun
15505,May,A1,noun
15506,Monday,A1,noun
15507,morning,A1,noun
15508,night,A1,noun
15509,noise,A1,noun
15510,November,A1,noun
15511,October,A1,noun
15512,mail,A2,noun
15513,jail,B1,noun
15514,lamb,B1,noun
15515,liquid,B1,noun
15516,mystery,B1,noun
15517,length,B2,noun
15518,origin,C1,noun
15519,justification,C2,noun
15520,merger,C2,noun
15521,mishap,C2,noun
15522,monopoly,C2,noun
15523,muddle,C2,noun
15524,omission,C2,noun
15525,overload,C2,noun
15526,means,B2,noun
15527,outskirts,B2,noun
15528,odds,C1,noun
15529,mix,B1,noun
15530,manner,B2,noun
15531,mixture,B2,noun
15532,need,B2,noun
15533,note,C1,noun
15534,loss,C2,noun
15535,match,C2,noun
15536,outlook,C2,noun
15537,matter,A2,verb
15538,jump,B2,verb
15539,look,B2,verb
15540,occur,B2,verb
15541,lecture,C2,verb
15542,lie,C2,verb
15543,linger,C2,verb
15544,loom,C2,verb
15545,moan,C2,verb
15546,mount,C2,verb
15547,love,A1,verb
15548,let,B1,verb
15549,mean,B1,verb
15550,mind,B1,verb
15551,need,B1,verb
15552,own,B1,verb
15553,lack,B2,verb
15554,launch,B2,verb
15555,light,B2,verb
15556,link,B2,verb
15557,lower,B2,verb
15558,maintain,B2,verb
15559,miss,B2,verb
15560,name,B2,verb
15561,occupy,B2,verb
15562,keep,C1,verb
15563,make,C1,verb
15564,manage,C1,verb
15565,modify,C1,verb
15566,motivate,C1,verb
15567,neglect,C1,verb
15568,nominate,C1,verb
15569,outnumber,C1,verb
15570,outrage,C1,verb
15571,outweigh,C1,verb
15572,overdo,C1,verb
15573,overwhelm,C1,verb
15574,juggle,C2,verb
15575,label,C2,verb
15576,land,C2,verb
15577,line,C2,verb
15578,loathe,C2,verb
15579,lure,C2,verb
15580,moderate,C2,verb
15581,number,C2,verb
15582,nurse,C2,verb
15583,observe,C2,verb
15584,offset,C2,verb
15585,overhear,C2,verb
15586,meet,A1,verb
15587,know,A2,verb
15588,open,A2,verb
15589,order,A2,verb
15590,join,B1,verb
15591,knit,B1,verb
15592,live,B1,verb
15593,marry,B1,verb
15594,mix,B1,verb
15595,leak,B2,verb
15596,lend,B2,verb
15597,load,B2,verb
15598,melt,B2,verb
15599,nod,B2,verb
15600,operate,B2,verb
15601,overtake,B2,verb
15602,lengthen,C1,verb
15603,lessen,C1,verb
15604,negotiate,C1,verb
15605,overestimate,C1,verb
15606,judge,C2,verb
15607,lead,C2,verb
15608,loosen,C2,verb
15609,mingle,C2,verb
15610,murmur,C2,verb
15611,overlap,C2,verb
15612,murder,B1,verb
15613,kill,C2,verb
15614,moreover,B2,adverb
15615,OK,A2,adjective
15616,laid-back,C2,adjective
15617,notwithstanding,C1,adverb
15618,likewise,C2,adverb
